date,area_name,category_name,demand_index
2024-03-28,Guindy,Electronics,669
2024-04-27,Guindy,Electronics,670
2024-05-27,Guindy,Electronics,680
2024-06-26,Guindy,Electronics,675
2024-07-26,Guindy,Electronics,676
2024-08-25,Guindy,Electronics,645
2024-09-24,Guindy,Electronics,602
2024-10-24,Guindy,Electronics,597
2024-11-23,Guindy,Electronics,584
2024-12-23,Guindy,Electronics,601
2025-01-22,Guindy,Electronics,638
2025-02-21,Guindy,Electronics,636
2025-03-23,Guindy,Electronics,666
2025-04-22,Guindy,Electronics,695
2025-05-22,Guindy,Electronics,697
2025-06-21,Guindy,Electronics,693
2025-07-21,Guindy,Electronics,677
2025-08-20,Guindy,Electronics,644
2025-09-19,Guindy,Electronics,639
2025-10-19,Guindy,Electronics,618
2025-11-18,Guindy,Electronics,618
2025-12-18,Guindy,Electronics,642
2026-01-17,Guindy,Electronics,640
2024-02-27,Guindy,Bookstore,1016
2024-03-28,Guindy,Bookstore,1054
2024-04-27,Guindy,Bookstore,1105
2024-05-27,Guindy,Bookstore,1118
2024-06-26,Guindy,Bookstore,1145
2024-07-26,Guindy,Bookstore,1173
2024-08-25,Guindy,Bookstore,1184
2024-09-24,Guindy,Bookstore,1186
2024-10-24,Guindy,Bookstore,1190
2024-11-23,Guindy,Bookstore,1234
2024-12-23,Guindy,Bookstore,1262
2025-01-22,Guindy,Bookstore,1319
2025-02-21,Guindy,Bookstore,1401
2025-03-23,Guindy,Bookstore,1476
2025-04-22,Guindy,Bookstore,1535
2025-05-22,Guindy,Bookstore,1591
2025-06-21,Guindy,Bookstore,1609
2025-07-21,Guindy,Bookstore,1643
2025-08-20,Guindy,Bookstore,1679
2025-09-19,Guindy,Bookstore,1703
2025-10-19,Guindy,Bookstore,1719
2025-11-18,Guindy,Bookstore,1746
2025-12-18,Guindy,Bookstore,1826
2026-01-17,Guindy,Bookstore,1889
2024-02-27,Guindy,Co-working Space,735
2024-03-28,Guindy,Co-working Space,744
2024-04-27,Guindy,Co-working Space,796
2024-05-27,Guindy,Co-working Space,802
2024-06-26,Guindy,Co-working Space,826
2024-07-26,Guindy,Co-working Space,839
2024-08-25,Guindy,Co-working Space,802
2024-09-24,Guindy,Co-working Space,786
2024-10-24,Guindy,Co-working Space,785
2024-11-23,Guindy,Co-working Space,833
2024-12-23,Guindy,Co-working Space,853
2025-01-22,Guindy,Co-working Space,858
2025-02-21,Guindy,Co-working Space,922
2025-03-23,Guindy,Co-working Space,945
2025-04-22,Guindy,Co-working Space,1014
2025-05-22,Guindy,Co-working Space,1031
2025-06-21,Guindy,Co-working Space,1044
2025-07-21,Guindy,Co-working Space,1059
2025-08-20,Guindy,Co-working Space,1037
2025-09-19,Guindy,Co-working Space,1038
2025-10-19,Guindy,Co-working Space,1032
2025-11-18,Guindy,Co-working Space,1035
2025-12-18,Guindy,Co-working Space,1076
2026-01-17,Guindy,Co-working Space,1118
2024-02-27,Guindy,Hardware Store,462
2024-03-28,Guindy,Hardware Store,510
2024-04-27,Guindy,Hardware Store,507
2024-05-27,Guindy,Hardware Store,534
2024-06-26,Guindy,Hardware Store,527
2024-07-26,Guindy,Hardware Store,531
2024-08-25,Guindy,Hardware Store,474
2024-09-24,Guindy,Hardware Store,479
2024-10-24,Guindy,Hardware Store,475
2024-11-23,Guindy,Hardware Store,449
2024-12-23,Guindy,Hardware Store,453
2025-01-22,Guindy,Hardware Store,500
2025-02-21,Guindy,Hardware Store,519
2025-03-23,Guindy,Hardware Store,561
2025-04-22,Guindy,Hardware Store,557
2025-05-22,Guindy,Hardware Store,594
2025-06-21,Guindy,Hardware Store,567
2025-07-21,Guindy,Hardware Store,568
2025-08-20,Guindy,Hardware Store,536
2025-09-19,Guindy,Hardware Store,534
2025-10-19,Guindy,Hardware Store,522
2025-11-18,Guindy,Hardware Store,498
2025-12-18,Guindy,Hardware Store,520
2026-01-17,Guindy,Hardware Store,523
2024-02-27,Guindy,Pet Shop,408
2024-03-28,Guindy,Pet Shop,416
2024-04-27,Guindy,Pet Shop,438
2024-05-27,Guindy,Pet Shop,443
2024-06-26,Guindy,Pet Shop,418
2024-07-26,Guindy,Pet Shop,404
2024-08-25,Guindy,Pet Shop,370
2024-09-24,Guindy,Pet Shop,381
2024-10-24,Guindy,Pet Shop,337
2024-11-23,Guindy,Pet Shop,321
2024-12-23,Guindy,Pet Shop,334
2025-01-22,Guindy,Pet Shop,356
2025-02-21,Guindy,Pet Shop,391
2025-03-23,Guindy,Pet Shop,433
2025-04-22,Guindy,Pet Shop,452
2025-05-22,Guindy,Pet Shop,454
2025-06-21,Guindy,Pet Shop,426
2025-07-21,Guindy,Pet Shop,423
2025-08-20,Guindy,Pet Shop,399
2025-09-19,Guindy,Pet Shop,350
2025-10-19,Guindy,Pet Shop,340
2025-11-18,Guindy,Pet Shop,325
2025-12-18,Guindy,Pet Shop,362
2026-01-17,Guindy,Pet Shop,352
2024-02-27,Guindy,Laundromat,903
2024-03-28,Guindy,Laundromat,960
2024-04-27,Guindy,Laundromat,1026
2024-05-27,Guindy,Laundromat,1057
2024-06-26,Guindy,Laundromat,1108
2024-07-26,Guindy,Laundromat,1098
2024-08-25,Guindy,Laundromat,1119
2024-09-24,Guindy,Laundromat,1137
2024-10-24,Guindy,Laundromat,1133
2024-11-23,Guindy,Laundromat,1184
2024-12-23,Guindy,Laundromat,1226
2025-01-22,Guindy,Laundromat,1277
2025-02-21,Guindy,Laundromat,1378
2025-03-23,Guindy,Laundromat,1420
2025-04-22,Guindy,Laundromat,1484
2025-05-22,Guindy,Laundromat,1543
2025-06-21,Guindy,Laundromat,1577
2025-07-21,Guindy,Laundromat,1633
2025-08-20,Guindy,Laundromat,1646
2025-09-19,Guindy,Laundromat,1669
2025-10-19,Guindy,Laundromat,1714
2025-11-18,Guindy,Laundromat,1784
2025-12-18,Guindy,Laundromat,1864
2026-01-17,Guindy,Laundromat,1913
2024-02-27,Guindy,Clinic,949
2024-03-28,Guindy,Clinic,1000
2024-04-27,Guindy,Clinic,1042
2024-05-27,Guindy,Clinic,1059
2024-06-26,Guindy,Clinic,1069
2024-07-26,Guindy,Clinic,1038
2024-08-25,Guindy,Clinic,1055
2024-09-24,Guindy,Clinic,1019
2024-10-24,Guindy,Clinic,1040
2024-11-23,Guindy,Clinic,1027
2024-12-23,Guindy,Clinic,1049
2025-01-22,Guindy,Clinic,1094
2025-02-21,Guindy,Clinic,1138
2025-03-23,Guindy,Clinic,1191
2025-04-22,Guindy,Clinic,1205
2025-05-22,Guindy,Clinic,1223
2025-06-21,Guindy,Clinic,1265
2025-07-21,Guindy,Clinic,1255
2025-08-20,Guindy,Clinic,1258
2025-09-19,Guindy,Clinic,1230
2025-10-19,Guindy,Clinic,1235
2025-11-18,Guindy,Clinic,1246
2025-12-18,Guindy,Clinic,1277
2026-01-17,Guindy,Clinic,1312
2024-02-27,Besant Nagar,Cafe,255
2024-03-28,Besant Nagar,Cafe,271
2024-04-27,Besant Nagar,Cafe,292
2024-05-27,Besant Nagar,Cafe,269
2024-06-26,Besant Nagar,Cafe,260
2024-07-26,Besant Nagar,Cafe,267
2024-08-25,Besant Nagar,Cafe,222
2024-09-24,Besant Nagar,Cafe,179
2024-10-24,Besant Nagar,Cafe,167
2024-11-23,Besant Nagar,Cafe,159
2024-12-23,Besant Nagar,Cafe,153
2025-01-22,Besant Nagar,Cafe,191
2025-02-21,Besant Nagar,Cafe,193
2025-03-23,Besant Nagar,Cafe,224
2025-04-22,Besant Nagar,Cafe,253
2025-05-22,Besant Nagar,Cafe,249
2025-06-21,Besant Nagar,Cafe,252
2025-07-21,Besant Nagar,Cafe,240
2025-08-20,Besant Nagar,Cafe,205
2025-09-19,Besant Nagar,Cafe,157
2025-10-19,Besant Nagar,Cafe,131
2025-11-18,Besant Nagar,Cafe,148
2025-12-18,Besant Nagar,Cafe,132
2026-01-17,Besant Nagar,Cafe,144
2024-02-27,Besant Nagar,Gym,851
2024-03-28,Besant Nagar,Gym,855
2024-04-27,Besant Nagar,Gym,882
2024-05-27,Besant Nagar,Gym,868
2024-06-26,Besant Nagar,Gym,848
2024-07-26,Besant Nagar,Gym,801
2024-08-25,Besant Nagar,Gym,770
2024-09-24,Besant Nagar,Gym,742
2024-10-24,Besant Nagar,Gym,682
2024-11-23,Besant Nagar,Gym,667
2024-12-23,Besant Nagar,Gym,683
2025-01-22,Besant Nagar,Gym,665
2025-02-21,Besant Nagar,Gym,675
2025-03-23,Besant Nagar,Gym,698
2025-04-22,Besant Nagar,Gym,709
2025-05-22,Besant Nagar,Gym,713
2025-06-21,Besant Nagar,Gym,685
2025-07-21,Besant Nagar,Gym,665
2025-08-20,Besant Nagar,Gym,625
2025-09-19,Besant Nagar,Gym,565
2025-10-19,Besant Nagar,Gym,562
2025-11-18,Besant Nagar,Gym,515
2025-12-18,Besant Nagar,Gym,536
2026-01-17,Besant Nagar,Gym,543
2024-02-27,Besant Nagar,Restaurant,843
2024-03-28,Besant Nagar,Restaurant,881
2024-04-27,Besant Nagar,Restaurant,911
2024-05-27,Besant Nagar,Restaurant,964
2024-06-26,Besant Nagar,Restaurant,967
2024-07-26,Besant Nagar,Restaurant,955
2024-08-25,Besant Nagar,Restaurant,935
2024-09-24,Besant Nagar,Restaurant,930
2024-10-24,Besant Nagar,Restaurant,920
2024-11-23,Besant Nagar,Restaurant,949
2024-12-23,Besant Nagar,Restaurant,967
2025-01-22,Besant Nagar,Restaurant,1012
2025-02-21,Besant Nagar,Restaurant,1037
2025-03-23,Besant Nagar,Restaurant,1081
2025-04-22,Besant Nagar,Restaurant,1122
2025-05-22,Besant Nagar,Restaurant,1141
2025-06-21,Besant Nagar,Restaurant,1146
2025-07-21,Besant Nagar,Restaurant,1131
2025-08-20,Besant Nagar,Restaurant,1126
2025-09-19,Besant Nagar,Restaurant,1139
2025-10-19,Besant Nagar,Restaurant,1153
2025-11-18,Besant Nagar,Restaurant,1165
2025-12-18,Besant Nagar,Restaurant,1158
2026-01-17,Besant Nagar,Restaurant,1224
2024-02-27,Besant Nagar,Medical Shop,122
2024-03-28,Besant Nagar,Medical Shop,151
2024-04-27,Besant Nagar,Medical Shop,179
2024-05-27,Besant Nagar,Medical Shop,194
2024-06-26,Besant Nagar,Medical Shop,176
2024-07-26,Besant Nagar,Medical Shop,146
2024-08-25,Besant Nagar,Medical Shop,146
2024-09-24,Besant Nagar,Medical Shop,94
2024-10-24,Besant Nagar,Medical Shop,94
2024-11-23,Besant Nagar,Medical Shop,74
2024-12-23,Besant Nagar,Medical Shop,101
2025-01-22,Besant Nagar,Medical Shop,104
2025-02-21,Besant Nagar,Medical Shop,130
2025-03-23,Besant Nagar,Medical Shop,180
2025-04-22,Besant Nagar,Medical Shop,168
2025-05-22,Besant Nagar,Medical Shop,199
2025-06-21,Besant Nagar,Medical Shop,182
2025-07-21,Besant Nagar,Medical Shop,179
2025-08-20,Besant Nagar,Medical Shop,134
2025-09-19,Besant Nagar,Medical Shop,115
2025-10-19,Besant Nagar,Medical Shop,99
2025-11-18,Besant Nagar,Medical Shop,85
2025-12-18,Besant Nagar,Medical Shop,104
2026-01-17,Besant Nagar,Medical Shop,112
2024-02-27,Besant Nagar,Supermarket,472
2024-03-28,Besant Nagar,Supermarket,502
2024-04-27,Besant Nagar,Supermarket,516
2024-05-27,Besant Nagar,Supermarket,512
2024-06-26,Besant Nagar,Supermarket,494
2024-07-26,Besant Nagar,Supermarket,465
2024-08-25,Besant Nagar,Supermarket,443
2024-09-24,Besant Nagar,Supermarket,403
2024-10-24,Besant Nagar,Supermarket,401
2024-11-23,Besant Nagar,Supermarket,379
2024-12-23,Besant Nagar,Supermarket,401
2025-01-22,Besant Nagar,Supermarket,396
2025-02-21,Besant Nagar,Supermarket,451
2025-03-23,Besant Nagar,Supermarket,441
2025-04-22,Besant Nagar,Supermarket,463
2025-05-22,Besant Nagar,Supermarket,461
2025-06-21,Besant Nagar,Supermarket,482
2025-07-21,Besant Nagar,Supermarket,453
2025-08-20,Besant Nagar,Supermarket,418
2025-09-19,Besant Nagar,Supermarket,390
2025-10-19,Besant Nagar,Supermarket,381
2025-11-18,Besant Nagar,Supermarket,363
2025-12-18,Besant Nagar,Supermarket,358
2026-01-17,Besant Nagar,Supermarket,375
2024-02-27,Besant Nagar,Clothing Store,303
2024-03-28,Besant Nagar,Clothing Store,311
2024-04-27,Besant Nagar,Clothing Store,361
2024-05-27,Besant Nagar,Clothing Store,355
2024-06-26,Besant Nagar,Clothing Store,362
2024-07-26,Besant Nagar,Clothing Store,333
2024-08-25,Besant Nagar,Clothing Store,301
2024-09-24,Besant Nagar,Clothing Store,308
2024-10-24,Besant Nagar,Clothing Store,299
2024-11-23,Besant Nagar,Clothing Store,266
2024-12-23,Besant Nagar,Clothing Store,282
2025-01-22,Besant Nagar,Clothing Store,316
2025-02-21,Besant Nagar,Clothing Store,336
2025-03-23,Besant Nagar,Clothing Store,374
2025-04-22,Besant Nagar,Clothing Store,391
2025-05-22,Besant Nagar,Clothing Store,403
2025-06-21,Besant Nagar,Clothing Store,394
2025-07-21,Besant Nagar,Clothing Store,378
2025-08-20,Besant Nagar,Clothing Store,366
2025-09-19,Besant Nagar,Clothing Store,346
2025-10-19,Besant Nagar,Clothing Store,338
2025-11-18,Besant Nagar,Clothing Store,299
2025-12-18,Besant Nagar,Clothing Store,339
2026-01-17,Besant Nagar,Clothing Store,352
2024-02-27,Besant Nagar,Salon,500
2024-03-28,Besant Nagar,Salon,526
2024-04-27,Besant Nagar,Salon,561
2024-05-27,Besant Nagar,Salon,607
2024-06-26,Besant Nagar,Salon,594
2024-07-26,Besant Nagar,Salon,619
2024-08-25,Besant Nagar,Salon,619
2024-09-24,Besant Nagar,Salon,619
2024-10-24,Besant Nagar,Salon,608
2024-11-23,Besant Nagar,Salon,632
2024-12-23,Besant Nagar,Salon,669
2025-01-22,Besant Nagar,Salon,684
2025-02-21,Besant Nagar,Salon,761
2025-03-23,Besant Nagar,Salon,788
2025-04-22,Besant Nagar,Salon,835
2025-05-22,Besant Nagar,Salon,863
2025-06-21,Besant Nagar,Salon,914
2025-07-21,Besant Nagar,Salon,904
2025-08-20,Besant Nagar,Salon,906
2025-09-19,Besant Nagar,Salon,940
2025-10-19,Besant Nagar,Salon,962
2025-11-18,Besant Nagar,Salon,958
2025-12-18,Besant Nagar,Salon,1002
2026-01-17,Besant Nagar,Salon,1075
2024-02-27,Besant Nagar,Bakery,481
2024-03-28,Besant Nagar,Bakery,513
2024-04-27,Besant Nagar,Bakery,508
2024-05-27,Besant Nagar,Bakery,534
2024-06-26,Besant Nagar,Bakery,500
2024-07-26,Besant Nagar,Bakery,474
2024-08-25,Besant Nagar,Bakery,445
2024-09-24,Besant Nagar,Bakery,434
2024-10-24,Besant Nagar,Bakery,430
2024-11-23,Besant Nagar,Bakery,395
2024-12-23,Besant Nagar,Bakery,399
2025-01-22,Besant Nagar,Bakery,425
2025-02-21,Besant Nagar,Bakery,451
2025-03-23,Besant Nagar,Bakery,484
2025-04-22,Besant Nagar,Bakery,471
2025-05-22,Besant Nagar,Bakery,482
2025-06-21,Besant Nagar,Bakery,460
2025-07-21,Besant Nagar,Bakery,444
2025-08-20,Besant Nagar,Bakery,441
2025-09-19,Besant Nagar,Bakery,419
2025-10-19,Besant Nagar,Bakery,398
2025-11-18,Besant Nagar,Bakery,356
2025-12-18,Besant Nagar,Bakery,359
2026-01-17,Besant Nagar,Bakery,392
2024-02-27,Besant Nagar,Electronics,242
2024-03-28,Besant Nagar,Electronics,301
2024-04-27,Besant Nagar,Electronics,332
2024-05-27,Besant Nagar,Electronics,353
2024-06-26,Besant Nagar,Electronics,340
2024-07-26,Besant Nagar,Electronics,337
2024-08-25,Besant Nagar,Electronics,320
2024-09-24,Besant Nagar,Electronics,295
2024-10-24,Besant Nagar,Electronics,276
2024-11-23,Besant Nagar,Electronics,316
2024-12-23,Besant Nagar,Electronics,311
2025-01-22,Besant Nagar,Electronics,345
2025-02-21,Besant Nagar,Electronics,373
2025-03-23,Besant Nagar,Electronics,420
2025-04-22,Besant Nagar,Electronics,463
2025-05-22,Besant Nagar,Electronics,485
2025-06-21,Besant Nagar,Electronics,486
2025-07-21,Besant Nagar,Electronics,498
2025-08-20,Besant Nagar,Electronics,494
2025-09-19,Besant Nagar,Electronics,489
2025-10-19,Besant Nagar,Electronics,472
2025-11-18,Besant Nagar,Electronics,467
2025-12-18,Besant Nagar,Electronics,501
2026-01-17,Besant Nagar,Electronics,553
2024-02-27,Besant Nagar,Bookstore,403
2024-03-28,Besant Nagar,Bookstore,462
2024-04-27,Besant Nagar,Bookstore,441
2024-05-27,Besant Nagar,Bookstore,454
2024-06-26,Besant Nagar,Bookstore,464
2024-07-26,Besant Nagar,Bookstore,447
2024-08-25,Besant Nagar,Bookstore,414
2024-09-24,Besant Nagar,Bookstore,398
2024-10-24,Besant Nagar,Bookstore,359
2024-11-23,Besant Nagar,Bookstore,357
2024-12-23,Besant Nagar,Bookstore,344
2025-01-22,Besant Nagar,Bookstore,379
2025-02-21,Besant Nagar,Bookstore,382
2025-03-23,Besant Nagar,Bookstore,410
2025-04-22,Besant Nagar,Bookstore,457
2025-05-22,Besant Nagar,Bookstore,447
2025-06-21,Besant Nagar,Bookstore,425
2025-07-21,Besant Nagar,Bookstore,397
2025-08-20,Besant Nagar,Bookstore,400
2025-09-19,Besant Nagar,Bookstore,346
2025-10-19,Besant Nagar,Bookstore,336
2025-11-18,Besant Nagar,Bookstore,316
2025-12-18,Besant Nagar,Bookstore,353
2026-01-17,Besant Nagar,Bookstore,342
2024-02-27,Besant Nagar,Co-working Space,409
2024-03-28,Besant Nagar,Co-working Space,422
2024-04-27,Besant Nagar,Co-working Space,460
2024-05-27,Besant Nagar,Co-working Space,497
2024-06-26,Besant Nagar,Co-working Space,505
2024-07-26,Besant Nagar,Co-working Space,501
2024-08-25,Besant Nagar,Co-working Space,511
2024-09-24,Besant Nagar,Co-working Space,480
2024-10-24,Besant Nagar,Co-working Space,503
2024-11-23,Besant Nagar,Co-working Space,516
2024-12-23,Besant Nagar,Co-working Space,561
2025-01-22,Besant Nagar,Co-working Space,582
2025-02-21,Besant Nagar,Co-working Space,620
2025-03-23,Besant Nagar,Co-working Space,681
2025-04-22,Besant Nagar,Co-working Space,741
2025-05-22,Besant Nagar,Co-working Space,781
2025-06-21,Besant Nagar,Co-working Space,805
2025-07-21,Besant Nagar,Co-working Space,802
2025-08-20,Besant Nagar,Co-working Space,790
2025-09-19,Besant Nagar,Co-working Space,819
2025-10-19,Besant Nagar,Co-working Space,832
2025-11-18,Besant Nagar,Co-working Space,865
2025-12-18,Besant Nagar,Co-working Space,919
2026-01-17,Besant Nagar,Co-working Space,961
2024-02-27,Besant Nagar,Hardware Store,444
2024-03-28,Besant Nagar,Hardware Store,461
2024-04-27,Besant Nagar,Hardware Store,455
2024-05-27,Besant Nagar,Hardware Store,454
2024-06-26,Besant Nagar,Hardware Store,438
2024-07-26,Besant Nagar,Hardware Store,429
2024-08-25,Besant Nagar,Hardware Store,414
2024-09-24,Besant Nagar,Hardware Store,386
2024-10-24,Besant Nagar,Hardware Store,341
2024-11-23,Besant Nagar,Hardware Store,337
2024-12-23,Besant Nagar,Hardware Store,360
2025-01-22,Besant Nagar,Hardware Store,352
2025-02-21,Besant Nagar,Hardware Store,378
2025-03-23,Besant Nagar,Hardware Store,419
2025-04-22,Besant Nagar,Hardware Store,436
2025-05-22,Besant Nagar,Hardware Store,419
2025-06-21,Besant Nagar,Hardware Store,404
2025-07-21,Besant Nagar,Hardware Store,403
2025-08-20,Besant Nagar,Hardware Store,382
2025-09-19,Besant Nagar,Hardware Store,347
2025-10-19,Besant Nagar,Hardware Store,302
2025-11-18,Besant Nagar,Hardware Store,313
2025-12-18,Besant Nagar,Hardware Store,321
2026-01-17,Besant Nagar,Hardware Store,329
2024-02-27,Besant Nagar,Pet Shop,667
2024-03-28,Besant Nagar,Pet Shop,741
2024-04-27,Besant Nagar,Pet Shop,772
2024-05-27,Besant Nagar,Pet Shop,808
2024-06-26,Besant Nagar,Pet Shop,790
2024-07-26,Besant Nagar,Pet Shop,810
2024-08-25,Besant Nagar,Pet Shop,822
2024-09-24,Besant Nagar,Pet Shop,804
2024-10-24,Besant Nagar,Pet Shop,819
2024-11-23,Besant Nagar,Pet Shop,848
2024-12-23,Besant Nagar,Pet Shop,877
2025-01-22,Besant Nagar,Pet Shop,924
2025-02-21,Besant Nagar,Pet Shop,956
2025-03-23,Besant Nagar,Pet Shop,1012
2025-04-22,Besant Nagar,Pet Shop,1084
2025-05-22,Besant Nagar,Pet Shop,1121
2025-06-21,Besant Nagar,Pet Shop,1125
2025-07-21,Besant Nagar,Pet Shop,1138
2025-08-20,Besant Nagar,Pet Shop,1183
2025-09-19,Besant Nagar,Pet Shop,1162
2025-10-19,Besant Nagar,Pet Shop,1189
2025-11-18,Besant Nagar,Pet Shop,1243
2025-12-18,Besant Nagar,Pet Shop,1278
2026-01-17,Besant Nagar,Pet Shop,1312
2024-02-27,Besant Nagar,Laundromat,655
2024-03-28,Besant Nagar,Laundromat,656
2024-04-27,Besant Nagar,Laundromat,679
2024-05-27,Besant Nagar,Laundromat,661
2024-06-26,Besant Nagar,Laundromat,643
2024-07-26,Besant Nagar,Laundromat,651
2024-08-25,Besant Nagar,Laundromat,609
2024-09-24,Besant Nagar,Laundromat,568
2024-10-24,Besant Nagar,Laundromat,531
2024-11-23,Besant Nagar,Laundromat,549
2024-12-23,Besant Nagar,Laundromat,541
2025-01-22,Besant Nagar,Laundromat,569
2025-02-21,Besant Nagar,Laundromat,549
2025-03-23,Besant Nagar,Laundromat,601
2025-04-22,Besant Nagar,Laundromat,609
2025-05-22,Besant Nagar,Laundromat,615
2025-06-21,Besant Nagar,Laundromat,568
2025-07-21,Besant Nagar,Laundromat,580
2025-08-20,Besant Nagar,Laundromat,530
2025-09-19,Besant Nagar,Laundromat,497
2025-10-19,Besant Nagar,Laundromat,462
2025-11-18,Besant Nagar,Laundromat,480
2025-12-18,Besant Nagar,Laundromat,471
2026-01-17,Besant Nagar,Laundromat,492
2024-02-27,Besant Nagar,Clinic,393
2024-03-28,Besant Nagar,Clinic,417
2024-04-27,Besant Nagar,Clinic,456
2024-05-27,Besant Nagar,Clinic,500
2024-06-26,Besant Nagar,Clinic,528
2024-07-26,Besant Nagar,Clinic,521
2024-08-25,Besant Nagar,Clinic,524
2024-09-24,Besant Nagar,Clinic,493
2024-10-24,Besant Nagar,Clinic,494
2024-11-23,Besant Nagar,Clinic,538
2024-12-23,Besant Nagar,Clinic,562
2025-01-22,Besant Nagar,Clinic,596
2025-02-21,Besant Nagar,Clinic,667
2025-03-23,Besant Nagar,Clinic,708
2025-04-22,Besant Nagar,Clinic,762
2025-05-22,Besant Nagar,Clinic,778
2025-06-21,Besant Nagar,Clinic,806
2025-07-21,Besant Nagar,Clinic,821
2025-08-20,Besant Nagar,Clinic,857
2025-09-19,Besant Nagar,Clinic,851
2025-10-19,Besant Nagar,Clinic,872
2025-11-18,Besant Nagar,Clinic,910
2025-12-18,Besant Nagar,Clinic,980
2026-01-17,Besant Nagar,Clinic,1032
2024-02-27,Nungambakkam,Cafe,819
2024-03-28,Nungambakkam,Cafe,873
2024-04-27,Nungambakkam,Cafe,915
2024-05-27,Nungambakkam,Cafe,939
2024-06-26,Nungambakkam,Cafe,949
2024-07-26,Nungambakkam,Cafe,964
2024-08-25,Nungambakkam,Cafe,974
2024-09-24,Nungambakkam,Cafe,981
2024-10-24,Nungambakkam,Cafe,962
2024-11-23,Nungambakkam,Cafe,996
2024-12-23,Nungambakkam,Cafe,1033
2025-01-22,Nungambakkam,Cafe,1068
2025-02-21,Nungambakkam,Cafe,1128
2025-03-23,Nungambakkam,Cafe,1184
2025-04-22,Nungambakkam,Cafe,1233
2025-05-22,Nungambakkam,Cafe,1266
2025-06-21,Nungambakkam,Cafe,1288
2025-07-21,Nungambakkam,Cafe,1293
2025-08-20,Nungambakkam,Cafe,1301
2025-09-19,Nungambakkam,Cafe,1336
2025-10-19,Nungambakkam,Cafe,1327
2025-11-18,Nungambakkam,Cafe,1391
2025-12-18,Nungambakkam,Cafe,1435
2026-01-17,Nungambakkam,Cafe,1480
2024-02-27,Nungambakkam,Gym,184
2024-03-28,Nungambakkam,Gym,188
2024-04-27,Nungambakkam,Gym,234
2024-05-27,Nungambakkam,Gym,215
2024-06-26,Nungambakkam,Gym,234
2024-07-26,Nungambakkam,Gym,210
2024-08-25,Nungambakkam,Gym,198
2024-09-24,Nungambakkam,Gym,153
2024-10-24,Nungambakkam,Gym,177
2024-11-23,Nungambakkam,Gym,168
2024-12-23,Nungambakkam,Gym,155
2025-01-22,Nungambakkam,Gym,184
2025-02-21,Nungambakkam,Gym,205
2025-03-23,Nungambakkam,Gym,256
2025-04-22,Nungambakkam,Gym,277
2025-05-22,Nungambakkam,Gym,295
2025-06-21,Nungambakkam,Gym,269
2025-07-21,Nungambakkam,Gym,254
2025-08-20,Nungambakkam,Gym,262
2025-09-19,Nungambakkam,Gym,247
2025-10-19,Nungambakkam,Gym,231
2025-11-18,Nungambakkam,Gym,201
2025-12-18,Nungambakkam,Gym,245
2026-01-17,Nungambakkam,Gym,250
2024-02-27,Nungambakkam,Restaurant,290
2024-03-28,Nungambakkam,Restaurant,352
2024-04-27,Nungambakkam,Restaurant,371
2024-05-27,Nungambakkam,Restaurant,405
2024-06-26,Nungambakkam,Restaurant,412
2024-07-26,Nungambakkam,Restaurant,395
2024-08-25,Nungambakkam,Restaurant,383
2024-09-24,Nungambakkam,Restaurant,367
2024-10-24,Nungambakkam,Restaurant,360
2024-11-23,Nungambakkam,Restaurant,404
2024-12-23,Nungambakkam,Restaurant,404
2025-01-22,Nungambakkam,Restaurant,446
2025-02-21,Nungambakkam,Restaurant,497
2025-03-23,Nungambakkam,Restaurant,569
2025-04-22,Nungambakkam,Restaurant,586
2025-05-22,Nungambakkam,Restaurant,605
2025-06-21,Nungambakkam,Restaurant,657
2025-07-21,Nungambakkam,Restaurant,670
2025-08-20,Nungambakkam,Restaurant,653
2025-09-19,Nungambakkam,Restaurant,673
2025-10-19,Nungambakkam,Restaurant,670
2025-11-18,Nungambakkam,Restaurant,713
2025-12-18,Nungambakkam,Restaurant,733
2026-01-17,Nungambakkam,Restaurant,789
2024-02-27,Nungambakkam,Medical Shop,727
2024-03-28,Nungambakkam,Medical Shop,759
2024-04-27,Nungambakkam,Medical Shop,800
2024-05-27,Nungambakkam,Medical Shop,878
2024-06-26,Nungambakkam,Medical Shop,881
2024-07-26,Nungambakkam,Medical Shop,893
2024-08-25,Nungambakkam,Medical Shop,909
2024-09-24,Nungambakkam,Medical Shop,930
2024-10-24,Nungambakkam,Medical Shop,950
2024-11-23,Nungambakkam,Medical Shop,979
2024-12-23,Nungambakkam,Medical Shop,1031
2025-01-22,Nungambakkam,Medical Shop,1082
2025-02-21,Nungambakkam,Medical Shop,1157
2025-03-23,Nungambakkam,Medical Shop,1242
2025-04-22,Nungambakkam,Medical Shop,1303
2025-05-22,Nungambakkam,Medical Shop,1347
2025-06-21,Nungambakkam,Medical Shop,1420
2025-07-21,Nungambakkam,Medical Shop,1447
2025-08-20,Nungambakkam,Medical Shop,1481
2025-09-19,Nungambakkam,Medical Shop,1515
2025-10-19,Nungambakkam,Medical Shop,1580
2025-11-18,Nungambakkam,Medical Shop,1611
2025-12-18,Nungambakkam,Medical Shop,1700
2026-01-17,Nungambakkam,Medical Shop,1768
2024-02-27,Nungambakkam,Supermarket,554
2024-03-28,Nungambakkam,Supermarket,609
2024-04-27,Nungambakkam,Supermarket,634
2024-05-27,Nungambakkam,Supermarket,685
2024-06-26,Nungambakkam,Supermarket,700
